year,state,actualminimumwage2020dollars,cpiaverage,stateid,Percent.Unemployment.Rate,PercentLaborForceParticipation
1976,Alabama,10,56.900002,1,6.7,57
1976,Alaska,12.73,56.900002,2,7.6,68.5
1976,Arizona,10,56.900002,3,9.8,59.5
1976,Arkansas,10,56.900002,4,6.9,57.8
1976,California,10,56.900002,5,9.2,62.6
1976,Colorado,10,56.900002,6,5.9,66.8
1976,Connecticut,10.05,56.900002,7,9.2,64.3
1976,Delaware,10,56.900002,8,8.6,62.6
1976,District of Columbia,10.23,56.900002,9,8.6,64.2
1976,Florida,10,56.900002,10,9.3,55.3
1976,Georgia,10,56.900002,11,8.2,63.8
1976,Hawaii,10.91,56.900002,12,9.2,69.2
1976,Idaho,10,56.900002,13,5.7,63.2
1976,Illinois,10,56.900002,14,6.6,63
1976,Indiana,10,56.900002,15,6,64
1976,Iowa,10,56.900002,16,4.1,64.3
1976,Kansas,10,56.900002,17,4.2,65.4
1976,Kentucky,10,56.900002,18,5.4,60.1
1976,Louisiana,10,56.900002,19,6.6,56.6
1976,Maine,10.46,56.900002,20,8.7,61.7
1976,Maryland,10,56.900002,21,6.6,64.3
1976,Massachusetts,10,56.900002,22,9.7,64.7
1976,Michigan,10,56.900002,23,9.4,61.8
1976,Minnesota,10,56.900002,24,5.8,65.8
1976,Mississippi,10,56.900002,25,6.5,58.6
1976,Missouri,10,56.900002,26,6.2,60.9
1976,Montana,10,56.900002,27,5.9,62.4
1976,Nebraska,10,56.900002,28,3.2,65.1
1976,Nevada,10,56.900002,29,8.8,70.8
1976,New Hampshire,10,56.900002,30,6.4,66.3
1976,New Jersey,10,56.900002,31,10.4,61.7
1976,New Mexico,10,56.900002,32,8.7,60.5
1976,New York,10.46,56.900002,33,10.2,58.1
1976,North Carolina,10,56.900002,34,6.2,66.2
1976,North Dakota,10,56.900002,35,3.8,62.8
1976,Ohio,10,56.900002,36,7.7,61.5
1976,Oklahoma,10,56.900002,37,5.6,59
1976,Oregon,10.46,56.900002,38,9.3,63
1976,Pennsylvania,10,56.900002,39,8,58.3
1976,Rhode Island,10.46,56.900002,40,8,63.5
1976,South Carolina,10,56.900002,41,7,64.7
1976,South Dakota,10,56.900002,42,3.3,64.6
1976,Tennessee,10,56.900002,43,6.1,59.8
1976,Texas,10,56.900002,44,5.8,63.7
1976,Utah,10,56.900002,45,5.6,62.8
1976,Vermont,10.46,56.900002,46,8.3,63.6
1976,Virginia,10,56.900002,47,5.9,65.5
1976,Washington,10,56.900002,48,8.8,61.4
1976,West Virginia,10,56.900002,49,7.2,51.8
1976,Wisconsin,10,56.900002,50,5.5,65.7
1976,Wyoming,10,56.900002,51,3.9,65.6
1977,Alabama,9.3900003,60.599998,1,7.2,58.2
1977,Alaska,11.95,60.599998,2,9.9,69.9
1977,Arizona,9.3900003,60.599998,3,8.4,60.4
1977,Arkansas,9.3900003,60.599998,4,6.5,58.5
1977,California,9.3900003,60.599998,5,8.4,63.8
1977,Colorado,9.3900003,60.599998,6,6.4,67.3
1977,Connecticut,9.4300003,60.599998,7,7,64.9
1977,Delaware,9.3900003,60.599998,8,8.2,63.5
1977,District of Columbia,9.6000004,60.599998,9,8.6,64
1977,Florida,9.3900003,60.599998,10,8.3,55.4
1977,Georgia,9.3900003,60.599998,11,6.9,63.9
1977,Hawaii,10.24,60.599998,12,7.6,68.4
1977,Idaho,9.3900003,60.599998,13,5.9,64.9
1977,Illinois,9.3900003,60.599998,14,6.2,63.9
1977,Indiana,9.3900003,60.599998,15,5.8,64.2
1977,Iowa,9.3900003,60.599998,16,4,65.7
1977,Kansas,9.3900003,60.599998,17,3.9,66.3
1977,Kentucky,9.3900003,60.599998,18,4.9,60.6
1977,Louisiana,9.3900003,60.599998,19,6.9,57.7
1977,Maine,9.8199997,60.599998,20,8.4,60.8
1977,Maryland,9.3900003,60.599998,21,6.1,65
1977,Massachusetts,9.3900003,60.599998,22,7.9,64.8
1977,Michigan,9.3900003,60.599998,23,8.2,62.8
1977,Minnesota,9.3900003,60.599998,24,5.3,67.1
1977,Mississippi,9.3900003,60.599998,25,7.2,58.8
1977,Missouri,9.3900003,60.599998,26,6,62.4
1977,Montana,9.3900003,60.599998,27,6.2,63.4
1977,Nebraska,9.3900003,60.599998,28,3.4,66.4
1977,Nevada,9.3900003,60.599998,29,6.8,71.2
1977,New Hampshire,9.3900003,60.599998,30,5.6,66.9
1977,New Jersey,9.3900003,60.599998,31,9.3,62.3
1977,New Mexico,9.3900003,60.599998,32,7.7,61
1977,New York,9.8199997,60.599998,33,9.2,58.4
1977,North Carolina,9.3900003,60.599998,34,5.9,66.7
1977,North Dakota,9.3900003,60.599998,35,4.4,63.7
1977,Ohio,9.3900003,60.599998,36,6.5,61.8
1977,Oklahoma,9.3900003,60.599998,37,4.8,60
1977,Oregon,9.8199997,60.599998,38,7.4,64
1977,Pennsylvania,9.3900003,60.599998,39,7.7,58.7
1977,Rhode Island,9.8199997,60.599998,40,8,63.6
1977,South Carolina,9.3900003,60.599998,41,6.7,64.4
1977,South Dakota,9.3900003,60.599998,42,3.4,65.2
1977,Tennessee,9.3900003,60.599998,43,6.3,60.8
1977,Texas,9.3900003,60.599998,44,5.4,64.5
1977,Utah,9.3900003,60.599998,45,5.2,63.1
1977,Vermont,9.8199997,60.599998,46,7,64.8
1977,Virginia,9.3900003,60.599998,47,5.5,65.5
1977,Washington,9.3900003,60.599998,48,8.4,62.7
1977,West Virginia,9.3900003,60.599998,49,6.9,51.5
1977,Wisconsin,9.3900003,60.599998,50,5.1,65.9
1977,Wyoming,9.3900003,60.599998,51,3.2,67.5
1978,Alabama,8.7299995,65.199997,1,6.4,59.1
1978,Alaska,11.11,65.199997,2,10.6,71.4
1978,Arizona,8.7299995,65.199997,3,6,60
1978,Arkansas,8.7299995,65.199997,4,6.2,58.7
1978,California,8.7299995,65.199997,5,7.1,65.1
1978,Colorado,8.7299995,65.199997,6,5.6,67.9
1978,Connecticut,8.7700005,65.199997,7,5.3,65.4
1978,Delaware,8.7299995,65.199997,8,7.1,63.8
1978,District of Columbia,8.9300003,65.199997,9,7.8,65.3
1978,Florida,8.7299995,65.199997,10,6.8,57
1978,Georgia,8.7299995,65.199997,11,5.7,64.6
1978,Hawaii,9.5200005,65.199997,12,6.9,67.6
1978,Idaho,8.7299995,65.199997,13,5.5,65.8
1978,Illinois,8.7299995,65.199997,14,6,64.8
1978,Indiana,8.7299995,65.199997,15,5.6,65.8
1978,Iowa,8.7299995,65.199997,16,3.8,66.5
1978,Kansas,8.7299995,65.199997,17,3,66.9
1978,Kentucky,8.7299995,65.199997,18,5.1,61.1
1978,Louisiana,8.7299995,65.199997,19,6.8,58.8
1978,Maine,9.1199999,65.199997,20,6.4,60.3
1978,Maryland,8.7299995,65.199997,21,5.6,66.6
1978,Massachusetts,8.7299995,65.199997,22,6.2,65.5
1978,Michigan,8.7299995,65.199997,23,7,63.6
1978,Minnesota,8.7299995,65.199997,24,3.9,68
1978,Mississippi,8.7299995,65.199997,25,6.8,58.7
1978,Missouri,8.7299995,65.199997,26,4.9,63.2
1978,Montana,8.7299995,65.199997,27,5.6,64.5
1978,Nebraska,8.7299995,65.199997,28,3,66.7
1978,Nevada,8.7299995,65.199997,29,4.4,70.7
1978,New Hampshire,8.7299995,65.199997,30,3.8,67.2
1978,New Jersey,8.7299995,65.199997,31,7.2,63
1978,New Mexico,8.7299995,65.199997,32,6.2,61.3
1978,New York,9.1199999,65.199997,33,7.7,59.2
1978,North Carolina,8.7299995,65.199997,34,4.5,67.2
1978,North Dakota,8.7299995,65.199997,35,4.1,64.4
1978,Ohio,8.7299995,65.199997,36,5.5,62.8
1978,Oklahoma,8.7299995,65.199997,37,3.3,60.1
1978,Oregon,9.1199999,65.199997,38,6.1,64.9
1978,Pennsylvania,8.7299995,65.199997,39,7,59.3
1978,Rhode Island,9.1199999,65.199997,40,6.3,63.1
1978,South Carolina,8.7299995,65.199997,41,5.6,64.1
1978,South Dakota,8.7299995,65.199997,42,3.2,65.9
1978,Tennessee,8.7299995,65.199997,43,5.8,60.8
1978,Texas,8.7299995,65.199997,44,4.9,65.3
1978,Utah,8.7299995,65.199997,45,3.9,63.5
1978,Vermont,9.1199999,65.199997,46,5.7,66.2
1978,Virginia,8.7299995,65.199997,47,5.3,66.2
1978,Washington,8.7299995,65.199997,48,6.8,64.1
1978,West Virginia,8.7299995,65.199997,49,6.3,52.1
1978,Wisconsin,8.7299995,65.199997,50,4.9,66.9
1978,Wyoming,8.7299995,65.199997,51,2.9,69.1
1979,Alabama,10.33,72.599998,1,7.2,59.5
1979,Alaska,12.11,72.599998,2,9.1,71.6
1979,Arizona,10.33,72.599998,3,5.1,60.5
1979,Arkansas,10.33,72.599998,4,6.3,59.3
1979,California,10.33,72.599998,5,6.2,65.6
1979,Colorado,10.33,72.599998,6,4.6,69.4
1979,Connecticut,10.37,72.599998,7,5.1,66.9
1979,Delaware,10.33,72.599998,8,7,64.1
1979,District of Columbia,10.33,72.599998,9,6.8,65.6
1979,Florida,10.33,72.599998,10,6,57
1979,Georgia,10.33,72.599998,11,5.1,64.5
1979,Hawaii,10.33,72.599998,12,5.7,66.6
1979,Idaho,10.33,72.599998,13,5.8,66.2
1979,Illinois,10.33,72.599998,14,5.6,64.9
1979,Indiana,10.33,72.599998,15,6.4,66.2
1979,Iowa,10.33,72.599998,16,4.2,66.4
1979,Kansas,10.33,72.599998,17,3.1,67.6
1979,Kentucky,10.33,72.599998,18,5.5,61.6
1979,Louisiana,10.33,72.599998,19,6.7,59.3
1979,Maine,10.33,72.599998,20,6.6,61
1979,Maryland,10.33,72.599998,21,5.8,67.7
1979,Massachusetts,10.33,72.599998,22,5.5,65.8
1979,Michigan,10.33,72.599998,23,7.9,64.3
1979,Minnesota,10.33,72.599998,24,4.3,69.2
1979,Mississippi,10.33,72.599998,25,5.7,58.5
1979,Missouri,10.33,72.599998,26,4.8,63.7
1979,Montana,10.33,72.599998,27,5.2,64.6
1979,Nebraska,10.33,72.599998,28,2.9,66.7
1979,Nevada,10.33,72.599998,29,4.9,70.8
1979,New Hampshire,10.33,72.599998,30,3.1,68
1979,New Jersey,10.33,72.599998,31,6.9,64.1
1979,New Mexico,10.33,72.599998,32,6.7,61.5
1979,New York,10.33,72.599998,33,7.1,60.2
1979,North Carolina,10.33,72.599998,34,4.8,66.9
1979,North Dakota,10.33,72.599998,35,4.2,64.9
1979,Ohio,10.33,72.599998,36,5.9,63.6
1979,Oklahoma,10.33,72.599998,37,3.1,60.6
1979,Oregon,10.33,72.599998,38,6.7,64.8
1979,Pennsylvania,10.33,72.599998,39,7,59.7
1979,Rhode Island,10.33,72.599998,40,6.3,64.5
1979,South Carolina,10.33,72.599998,41,5,63.4
1979,South Dakota,10.33,72.599998,42,3.4,66.3
1979,Tennessee,10.33,72.599998,43,5.9,61.2
1979,Texas,10.33,72.599998,44,4.4,65.8
1979,Utah,10.33,72.599998,45,4.4,65.3
1979,Vermont,10.33,72.599998,46,5,66.2
1979,Virginia,10.33,72.599998,47,4.7,66.2
1979,Washington,10.33,72.599998,48,6.8,65.3
1979,West Virginia,10.33,72.599998,49,7.3,52.8
1979,Wisconsin,10.33,72.599998,50,4.5,67.6
1979,Wyoming,10.33,72.599998,51,2.5,69.8
1980,Alabama,9.7299995,82.400002,1,8.8,59.4
1980,Alaska,11.3,82.400002,2,9.5,71.6
1980,Arizona,9.7299995,82.400002,3,6.6,61.9
1980,Arkansas,9.7299995,82.400002,4,7.5,59.4
1980,California,9.7299995,82.400002,5,6.9,65.6
1980,Colorado,9.7299995,82.400002,6,5.9,70.4
1980,Connecticut,9.79,82.400002,7,5.7,67
1980,Delaware,9.7299995,82.400002,8,7.5,64.6
1980,District of Columbia,9.7299995,82.400002,9,7.4,65.8
1980,Florida,9.7299995,82.400002,10,6,56.5
1980,Georgia,9.7299995,82.400002,11,6.3,64.6
1980,Hawaii,9.7299995,82.400002,12,5,66.5
1980,Idaho,9.7299995,82.400002,13,7.6,65.1
1980,Illinois,9.7299995,82.400002,14,8.2,65.4
1980,Indiana,9.7299995,82.400002,15,9.7,65.5
1980,Iowa,9.7299995,82.400002,16,5.9,66.4
1980,Kansas,9.7299995,82.400002,17,4.4,67.8
1980,Kentucky,9.7299995,82.400002,18,8,62.7
1980,Louisiana,9.7299995,82.400002,19,7.1,59.6
1980,Maine,9.7299995,82.400002,20,7.5,61.3
1980,Maryland,9.7299995,82.400002,21,6.6,68.1
1980,Massachusetts,9.7299995,82.400002,22,5.8,65.6
1980,Michigan,9.7299995,82.400002,23,12.3,64
1980,Minnesota,9.7299995,82.400002,24,5.8,69.9
1980,Mississippi,9.7299995,82.400002,25,7.4,59.3
1980,Missouri,9.7299995,82.400002,26,7.2,63.7
1980,Montana,9.7299995,82.400002,27,6.3,64.8
1980,Nebraska,9.7299995,82.400002,28,3.8,66.6
1980,Nevada,9.7299995,82.400002,29,6.3,71.3
1980,New Hampshire,9.7299995,82.400002,30,4.5,68.5
1980,New Jersey,9.7299995,82.400002,31,7.2,64.1
1980,New Mexico,9.7299995,82.400002,32,7.6,61.2
1980,New York,9.7299995,82.400002,33,7.4,59.9
1980,North Carolina,9.7299995,82.400002,34,6.4,66.5
1980,North Dakota,9.7299995,82.400002,35,4.9,65
1980,Ohio,9.7299995,82.400002,36,8.3,63.4
1980,Oklahoma,9.7299995,82.400002,37,4.1,61.7
1980,Oregon,9.7299995,82.400002,38,8.4,65.3
1980,Pennsylvania,9.7299995,82.400002,39,8.1,60.1
1980,Rhode Island,9.7299995,82.400002,40,7.2,65.4
1980,South Carolina,9.7299995,82.400002,41,6.7,62.9
1980,South Dakota,9.7299995,82.400002,42,4.7,67
1980,Tennessee,9.7299995,82.400002,43,7.2,60.9
1980,Texas,9.7299995,82.400002,44,5.3,66.1
1980,Utah,9.7299995,82.400002,45,6.3,65.7
1980,Vermont,9.7299995,82.400002,46,5.9,66.3
1980,Virginia,9.7299995,82.400002,47,5.1,65.9
1980,Washington,9.7299995,82.400002,48,7.9,64.5
1980,West Virginia,9.7299995,82.400002,49,10.1,53.4
1980,Wisconsin,9.7299995,82.400002,50,7.4,67.6
1980,Wyoming,9.7299995,82.400002,51,3.8,70.2
1981,Alabama,9.5299997,90.900002,1,10.7,58.9
1981,Alaska,10.96,90.900002,2,9.2,72.3
1981,Arizona,9.5299997,90.900002,3,6.2,62
1981,Arkansas,9.5299997,90.900002,4,8.6,60.6
1981,California,9.5299997,90.900002,5,7.4,65.4
1981,Colorado,9.5299997,90.900002,6,5.6,70.5
1981,Connecticut,9.5900002,90.900002,7,6.2,66.8
1981,Delaware,9.5299997,90.900002,8,7.8,64.7
1981,District of Columbia,9.5299997,90.900002,9,8.7,63.6
1981,Florida,9.5299997,90.900002,10,6.8,57.4
1981,Georgia,9.5299997,90.900002,11,6.5,64.7
1981,Hawaii,9.5299997,90.900002,12,5.2,66.7
1981,Idaho,9.5299997,90.900002,13,7.7,64.3
1981,Illinois,9.5299997,90.900002,14,8.6,65.6
1981,Indiana,9.5299997,90.900002,15,9.7,65
1981,Iowa,9.5299997,90.900002,16,6.5,66.1
1981,Kansas,9.5299997,90.900002,17,4.3,67.3
1981,Kentucky,9.5299997,90.900002,18,8.6,62.3
1981,Louisiana,9.5299997,90.900002,19,8.4,60.6
1981,Maine,9.5299997,90.900002,20,7.2,61.4
1981,Maryland,9.5299997,90.900002,21,7.1,67.8
1981,Massachusetts,9.5299997,90.900002,22,6.4,66.7
1981,Michigan,9.5299997,90.900002,23,12.4,63.4
1981,Minnesota,9.5299997,90.900002,24,5.8,70.3
1981,Mississippi,9.5299997,90.900002,25,8.5,58.8
1981,Missouri,9.5299997,90.900002,26,7.7,63
1981,Montana,9.5299997,90.900002,27,6.7,65.8
1981,Nebraska,9.5299997,90.900002,28,4.1,66.7
1981,Nevada,9.5299997,90.900002,29,7.3,72.9
1981,New Hampshire,9.5299997,90.900002,30,5.1,68.7
1981,New Jersey,9.5299997,90.900002,31,7.5,63.8
1981,New Mexico,9.5299997,90.900002,32,7.2,61.2
1981,New York,9.5299997,90.900002,33,7.6,59.8
1981,North Carolina,9.5299997,90.900002,34,6.4,66.4
1981,North Dakota,9.5299997,90.900002,35,4.9,65.4
1981,Ohio,9.5299997,90.900002,36,9.6,63.7
1981,Oklahoma,9.5299997,90.900002,37,3.6,63
1981,Oregon,9.5299997,90.900002,38,9.7,66.4
1981,Pennsylvania,9.5299997,90.900002,39,8.4,60.1
1981,Rhode Island,9.5299997,90.900002,40,7.6,65.6
1981,South Carolina,9.5299997,90.900002,41,8.2,63.2
1981,South Dakota,9.5299997,90.900002,42,4.8,67.2
1981,Tennessee,9.5299997,90.900002,43,8.9,61.4
1981,Texas,9.5299997,90.900002,44,5.4,67.1
1981,Utah,9.5299997,90.900002,45,6.7,65.6
1981,Vermont,9.5299997,90.900002,46,5.9,67.4
1981,Virginia,9.5299997,90.900002,47,5.9,65.9
1981,Washington,9.5299997,90.900002,48,9.3,64.3
1981,West Virginia,9.5299997,90.900002,49,10.6,53.3
1981,Wisconsin,9.5299997,90.900002,50,7.8,67.6
1981,Wyoming,9.5299997,90.900002,51,4.2,71
1982,Alabama,8.9799995,96.5,1,14,59.5
1982,Alaska,10.32,96.5,2,10.1,73
1982,Arizona,8.9799995,96.5,3,10,63.5
1982,Arkansas,8.9799995,96.5,4,9.5,60.1
1982,California,8.9799995,96.5,5,10.1,66
1982,Colorado,8.9799995,96.5,6,7.6,70.7
1982,Connecticut,9.0299997,96.5,7,6.9,66.7
1982,Delaware,8.9799995,96.5,8,8.4,65.2
1982,District of Columbia,8.9799995,96.5,9,10.3,63.9
1982,Florida,8.9799995,96.5,10,8.5,57.6
1982,Georgia,8.9799995,96.5,11,7.8,65
1982,Hawaii,8.9799995,96.5,12,6.1,66.4
1982,Idaho,8.9799995,96.5,13,9.9,65.4
1982,Illinois,8.9799995,96.5,14,11.4,65.6
1982,Indiana,8.9799995,96.5,15,12,64.5
1982,Iowa,8.9799995,96.5,16,8.4,65.6
1982,Kansas,8.9799995,96.5,17,6.3,67.4
1982,Kentucky,8.9799995,96.5,18,10.8,62.4
1982,Louisiana,8.9799995,96.5,19,10.2,60.1
1982,Maine,8.9799995,96.5,20,8.6,61.9
1982,Maryland,8.9799995,96.5,21,8.3,67.6
1982,Massachusetts,8.9799995,96.5,22,7.8,67.1
1982,Michigan,8.9799995,96.5,23,15.5,63.3
1982,Minnesota,8.9799995,96.5,24,7.9,70.4
1982,Mississippi,8.9799995,96.5,25,11,58.7
1982,Missouri,8.9799995,96.5,26,9.3,62.9
1982,Montana,8.9799995,96.5,27,8.6,66
1982,Nebraska,8.9799995,96.5,28,5.5,67.2
1982,Nevada,8.9799995,96.5,29,10.1,73.4
1982,New Hampshire,8.9799995,96.5,30,6.9,68.7
1982,New Jersey,8.9799995,96.5,31,8.7,63.6
1982,New Mexico,8.9799995,96.5,32,9,61.7
1982,New York,8.9799995,96.5,33,8.7,59.4
1982,North Carolina,8.9799995,96.5,34,9.2,66.3
1982,North Dakota,8.9799995,96.5,35,5.6,65.5
1982,Ohio,8.9799995,96.5,36,12.6,63.7
1982,Oklahoma,8.9799995,96.5,37,6.1,63.3
1982,Oregon,8.9799995,96.5,38,11.4,66.3
1982,Pennsylvania,8.9799995,96.5,39,10.9,59.9
1982,Rhode Island,8.9799995,96.5,40,10,65.9
1982,South Carolina,8.9799995,96.5,41,10.8,64.3
1982,South Dakota,8.9799995,96.5,42,5.4,66.9
1982,Tennessee,8.9799995,96.5,43,11.7,61.4
1982,Texas,8.9799995,96.5,44,6.9,67.2
1982,Utah,8.9799995,96.5,45,8.1,66
1982,Vermont,8.9799995,96.5,46,6.9,68
1982,Virginia,8.9799995,96.5,47,7.4,66.4
1982,Washington,8.9799995,96.5,48,11.6,64.1
1982,West Virginia,8.9799995,96.5,49,14,53.3
1982,Wisconsin,8.9799995,96.5,50,10.3,68.4
1982,Wyoming,8.9799995,96.5,51,6,70.7
1983,Alabama,8.6999998,99.599998,1,13.8,60.3
1983,Alaska,10,99.599998,2,10.1,72.1
1983,Arizona,8.6999998,99.599998,3,9.1,63.5
1983,Arkansas,8.6999998,99.599998,4,9.7,60.4
1983,California,8.6999998,99.599998,5,9.8,65.7
1983,Colorado,8.6999998,99.599998,6,7.1,71.7
1983,Connecticut,8.75,99.599998,7,6,66.6
1983,Delaware,8.6999998,99.599998,8,7.9,65
1983,District of Columbia,8.6999998,99.599998,9,10.9,65.2
1983,Florida,8.6999998,99.599998,10,8.6,58.3
1983,Georgia,8.6999998,99.599998,11,7.6,65
1983,Hawaii,8.6999998,99.599998,12,5.9,66.5
1983,Idaho,8.6999998,99.599998,13,9.1,65.8
1983,Illinois,8.6999998,99.599998,14,11.7,65.3
1983,Indiana,8.6999998,99.599998,15,11.1,63.9
1983,Iowa,8.6999998,99.599998,16,8.2,65.6
1983,Kansas,8.6999998,99.599998,17,5.9,66.9
1983,Kentucky,8.6999998,99.599998,18,11.3,62.4
1983,Louisiana,8.6999998,99.599998,19,11.6,60.4
1983,Maine,8.6999998,99.599998,20,8.3,62.7
1983,Maryland,8.6999998,99.599998,21,6.9,68
1983,Massachusetts,8.6999998,99.599998,22,6.9,66.6
1983,Michigan,8.6999998,99.599998,23,14.5,63.5
1983,Minnesota,8.6999998,99.599998,24,7.9,70.6
1983,Mississippi,8.6999998,99.599998,25,12,58.7
1983,Missouri,8.6999998,99.599998,26,10,63.3
1983,Montana,8.6999998,99.599998,27,8.7,66.4
1983,Nebraska,8.6999998,99.599998,28,5.6,67.1
1983,Nevada,8.6999998,99.599998,29,9.8,72.7
1983,New Hampshire,8.6999998,99.599998,30,5.5,69.5
1983,New Jersey,8.6999998,99.599998,31,8.2,63.9
1983,New Mexico,8.6999998,99.599998,32,9.7,61.8
1983,New York,8.6999998,99.599998,33,8.9,59.5
1983,North Carolina,8.6999998,99.599998,34,8.9,65.8
1983,North Dakota,8.6999998,99.599998,35,5.9,65.5
1983,Ohio,8.6999998,99.599998,36,12.4,63.6
1983,Oklahoma,8.6999998,99.599998,37,8.1,63.4
1983,Oregon,8.6999998,99.599998,38,10.8,66.7
1983,Pennsylvania,8.6999998,99.599998,39,11.1,59.7
1983,Rhode Island,8.6999998,99.599998,40,8.5,65.4
1983,South Carolina,8.6999998,99.599998,41,9.9,63.2
1983,South Dakota,8.6999998,99.599998,42,5.2,66.8
1983,Tennessee,8.6999998,99.599998,43,11.7,62.3
1983,Texas,8.6999998,99.599998,44,8.1,67.6
1983,Utah,8.6999998,99.599998,45,9,66
1983,Vermont,8.6999998,99.599998,46,6.5,67.9
1983,Virginia,8.6999998,99.599998,47,6.4,66.8
1983,Washington,8.6999998,99.599998,48,11.2,64.3
1983,West Virginia,8.6999998,99.599998,49,17.2,51.9
1983,Wisconsin,8.6999998,99.599998,50,9.8,68
1983,Wyoming,8.6999998,99.599998,51,8,70.8
1984,Alabama,8.3400002,103.9,1,11.3,60.8
1984,Alaska,9.5799999,103.9,2,9.9,72.5
1984,Arizona,8.3400002,103.9,3,5,63.4
1984,Arkansas,8.3400002,103.9,4,8.5,60.5
1984,California,8.3400002,103.9,5,7.8,65.8
1984,Colorado,8.3400002,103.9,6,5.5,72.4
1984,Connecticut,8.3900003,103.9,7,4.7,68.1
1984,Delaware,8.3400002,103.9,8,6.2,66.5
1984,District of Columbia,8.3400002,103.9,9,8.9,66.3
1984,Florida,8.3400002,103.9,10,6.6,59.5
1984,Georgia,8.3400002,103.9,11,6.1,65.5
1984,Hawaii,8.3400002,103.9,12,5.5,65.9
1984,Idaho,8.3400002,103.9,13,7.2,66.2
1984,Illinois,8.3400002,103.9,14,9.1,65.1
1984,Indiana,8.3400002,103.9,15,8.5,64.6
1984,Iowa,8.3400002,103.9,16,7,65.8
1984,Kansas,8.3400002,103.9,17,5,67.1
1984,Kentucky,8.3400002,103.9,18,9.1,62.4
1984,Louisiana,8.3400002,103.9,19,10.2,60.9
1984,Maine,8.3400002,103.9,20,6.1,63.4
1984,Maryland,8.3400002,103.9,21,5.3,68.4
1984,Massachusetts,8.3400002,103.9,22,4.8,67.5
1984,Michigan,8.3400002,103.9,23,11.2,64
1984,Minnesota,8.3400002,103.9,24,6.3,71.4
1984,Mississippi,8.3400002,103.9,25,10.6,59
1984,Missouri,8.3400002,103.9,26,7.4,63.3
1984,Montana,8.3400002,103.9,27,7.5,67
1984,Nebraska,8.3400002,103.9,28,4.5,67.1
1984,Nevada,8.3400002,103.9,29,7.7,72.3
1984,New Hampshire,8.3400002,103.9,30,4.2,70.8
1984,New Jersey,8.3400002,103.9,31,6.3,65.2
1984,New Mexico,8.3400002,103.9,32,7.7,62.1
1984,New York,8.3400002,103.9,33,7.2,59.5
1984,North Carolina,8.3400002,103.9,34,6.6,66.3
1984,North Dakota,8.3400002,103.9,35,5.4,66.2
1984,Ohio,8.3400002,103.9,36,9.5,63.6
1984,Oklahoma,8.3400002,103.9,37,6.8,63.8
1984,Oregon,8.3400002,103.9,38,9.3,65.9
